name,inputs,size,threshold,threshold_param,threshold_cross,index,size_trim,size_bisim,size_sim,sim_rels,size_sc1,size_sc1_min,size_sc2,size_sc2_min,max_inter,time_bisim,time_sim,time_sc1,time_sc1_min,time_sc2,time_sc2_min,time_total,cancel
nfa_120_2.0_8.ba,10,121,adaptiveStep,5000,3,CCLS,121,121,122,10,6734,4,,,10346,12729528,21315843,721874517,15572569,,,771492457,
nfa_260_2.0_6.ba,16,261,adaptiveStep,5000,97,CCLS,261,261,262,16,13745,9,,,581392,36105811,46157767,655231743258,23180204,,,655337187040,
nfa_290_2.0_6.ba,17,291,,,,CCLS,291,291,292,17,,,,,,37947192,49876219,,,,,87823411,TO
nfa_120_2.0_2.ba,10,121,adaptiveStep,5000,3,CCLS,121,121,122,10,6865,3,,,10040,12344471,21702734,691737327,16467561,,,742252093,
nfa_210_2.0_2.ba,14,211,adaptiveStep,5000,36,CCLS,211,211,212,14,12482,9,,,131113,27069957,38049425,63076773559,21607819,,,63163500760,
nfa_230_2.0_5.ba,15,231,adaptiveStep,5000,48,CCLS,231,231,232,15,12840,7,,,214368,33613430,43934617,137045000135,23195342,,,137145743524,
nfa_280_2.0_6.ba,16,281,adaptiveStep,5000,110,CCLS,281,281,282,16,17186,8,,,809745,36114882,47450368,875521410608,25639426,,,875630615284,
nfa_110_2.0_6.ba,10,111,adaptiveStep,5000,2,CCLS,111,111,112,10,6416,4,,,9019,12253807,20045445,496770808,14252351,,,543322411,
nfa_160_2.0_0.ba,12,161,adaptiveStep,5000,8,CCLS,161,161,162,12,9160,4,,,27514,16214236,28776214,3431711647,17403828,,,3494105925,
nfa_30_2.0_1.ba,5,31,adaptiveStep,5000,0,CCLS,31,31,32,5,199,1,,,199,4822321,11366256,9999492,5728413,,,31916482,
nfa_240_2.0_7.ba,15,241,adaptiveStep,5000,61,CCLS,241,241,242,15,11667,6,,,321320,34772902,45186098,218016854769,22822520,,,218119636289,
nfa_250_2.0_7.ba,15,251,adaptiveStep,5000,73,CCLS,251,251,252,15,14342,9,,,466788,34702641,43835047,356613392512,23025610,,,356714955810,
nfa_110_2.0_3.ba,10,111,adaptiveStep,5000,2,CCLS,111,111,112,10,6406,5,,,9650,12149886,22145688,565688386,17173607,,,617157567,
nfa_200_2.0_6.ba,14,201,adaptiveStep,5000,23,CCLS,201,201,202,14,10513,5,,,81947,24692254,37070331,27740643977,19785182,,,27822191744,
nfa_300_2.0_2.ba,17,301,,,,CCLS,301,301,302,17,,,,,,39126253,50411620,,,,,89537873,TO
nfa_220_2.0_8.ba,14,221,adaptiveStep,5000,38,CCLS,221,221,222,14,11857,6,,,180213,30764039,38798328,83768916049,20257691,,,83858736107,
nfa_40_2.0_4.ba,6,41,adaptiveStep,5000,0,CCLS,41,41,42,6,574,4,,,574,6235043,13108997,14655120,7851196,,,41850356,
nfa_210_2.0_1.ba,14,211,adaptiveStep,5000,30,CCLS,211,211,212,14,12508,8,,,120218,30833444,38539669,48904786793,21916083,,,48996075989,
nfa_30_2.0_5.ba,5,31,adaptiveStep,5000,0,CCLS,31,31,32,5,223,3,,,223,4602849,11560522,10557111,6199422,,,32919904,
nfa_280_2.0_4.ba,16,281,adaptiveStep,5000,129,CCLS,281,281,282,16,12492,7,,,865248,36863512,52073190,938257743227,21397532,,,938368077461,
nfa_120_2.0_0.ba,10,121,adaptiveStep,5000,3,CCLS,121,121,122,10,6846,4,,,10003,12185764,21165971,699665185,15806850,,,748823770,
nfa_70_2.0_9.ba,8,71,adaptiveStep,5000,1,CCLS,71,71,72,8,6662,3,,,6662,8888827,18111505,158204388,13723147,,,198927867,
nfa_90_2.0_0.ba,9,91,adaptiveStep,5000,1,CCLS,91,91,92,9,6652,4,,,6652,10804441,18526605,284340883,15817791,,,329489720,
nfa_80_2.0_1.ba,8,81,adaptiveStep,5000,1,CCLS,81,81,82,8,6855,6,,,6855,8892628,16931984,184358498,15320159,,,225503269,
nfa_260_2.0_8.ba,16,261,adaptiveStep,5000,98,CCLS,261,261,262,16,13728,8,,,653230,37325693,45882527,768192224574,22756434,,,768298189228,
nfa_100_2.0_8.ba,10,101,adaptiveStep,5000,2,CCLS,101,101,102,10,6574,3,,,7179,11154822,19036677,403552518,15165680,,,448909697,
nfa_80_2.0_6.ba,8,81,adaptiveStep,5000,1,CCLS,81,81,82,8,6872,7,,,6872,9140528,16700282,193348652,15403710,,,234593172,
nfa_280_2.0_2.ba,16,281,adaptiveStep,5000,117,CCLS,281,281,282,16,14497,7,,,766604,35575621,47203029,824929121264,24176847,,,825036076761,
nfa_180_2.0_4.ba,13,181,adaptiveStep,5000,15,CCLS,181,181,182,13,9601,5,,,43957,18807606,34761197,9130428430,17953105,,,9201950338,
nfa_80_2.0_3.ba,8,81,adaptiveStep,5000,1,CCLS,81,81,82,8,6941,3,,,6941,8826307,16638212,186665879,14213438,,,226343836,
nfa_50_2.0_7.ba,7,51,adaptiveStep,5000,0,CCLS,51,51,52,7,1479,1,,,1479,6722943,12903255,25008068,8714627,,,53348893,
nfa_20_2.0_8.ba,4,21,adaptiveStep,5000,0,CCLS,21,21,22,4,53,1,,,53,3846888,10553440,7187274,4842279,,,26429881,
nfa_80_2.0_8.ba,8,81,adaptiveStep,5000,1,CCLS,81,81,82,8,6897,4,,,6897,9409318,17606604,198853093,18754875,,,244623890,
nfa_20_2.0_3.ba,4,21,adaptiveStep,5000,0,CCLS,21,21,22,4,73,4,,,73,3672887,10183710,7688114,5186071,,,26730782,
nfa_160_2.0_8.ba,12,161,adaptiveStep,5000,8,CCLS,161,161,162,12,8857,6,,,27847,16242621,29905577,3329336859,16380151,,,3391865208,
nfa_130_2.0_6.ba,11,131,adaptiveStep,5000,4,CCLS,131,131,132,11,6687,6,,,14546,13326355,23455935,1098048858,16043701,,,1150874849,
nfa_300_2.0_0.ba,17,301,,,,CCLS,301,301,302,17,,,,,,38593263,50840051,,,,,89433314,TO
nfa_280_2.0_7.ba,16,281,adaptiveStep,5000,116,CCLS,281,281,282,16,13763,8,,,805414,37562283,50674061,911803730859,23004274,,,911914971477,
nfa_170_2.0_9.ba,13,171,adaptiveStep,5000,11,CCLS,171,171,172,13,8099,6,,,35438,17582903,31063629,5083176164,17111482,,,5148934178,
nfa_170_2.0_4.ba,13,171,adaptiveStep,5000,11,CCLS,171,171,172,13,8556,6,,,37648,17803715,31125479,5546993017,17512044,,,5613434255,
nfa_190_2.0_0.ba,13,191,adaptiveStep,5000,18,CCLS,191,191,192,13,12206,10,,,67674,19613358,33481814,17358944822,19482467,,,17431522461,
nfa_110_2.0_0.ba,10,111,adaptiveStep,5000,2,CCLS,111,111,112,10,6567,5,,,9300,11949132,20523199,519014594,14193737,,,565680662,
nfa_210_2.0_6.ba,14,211,adaptiveStep,5000,27,CCLS,211,211,212,14,12798,4,,,110682,30960240,38760576,40550110415,45500375,,,40665331606,
nfa_190_2.0_9.ba,13,191,adaptiveStep,5000,18,CCLS,191,191,192,13,12666,11,,,75001,19569307,35884918,18005631514,19783027,,,18080868766,
nfa_120_2.0_6.ba,10,121,adaptiveStep,5000,3,CCLS,121,121,122,10,6771,6,,,10614,11849412,21054240,712709913,16731721,,,762345286,
nfa_20_2.0_0.ba,4,21,adaptiveStep,5000,0,CCLS,21,21,22,4,43,3,,,43,3832977,10464760,7097873,5055459,,,26451069,
nfa_160_2.0_3.ba,12,161,adaptiveStep,5000,9,CCLS,161,161,162,12,7772,6,,,27794,15976490,28744034,3698033773,19986097,,,3762740394,
nfa_140_2.0_1.ba,11,141,adaptiveStep,5000,5,CCLS,141,141,142,11,6685,3,,,17687,14110357,26179809,1464496243,14751148,,,1519537557,
nfa_20_2.0_1.ba,4,21,adaptiveStep,5000,0,CCLS,21,21,22,4,55,1,,,55,3870158,10307899,7673505,4961789,,,26813351,
nfa_230_2.0_8.ba,15,231,adaptiveStep,5000,49,CCLS,231,231,232,15,11360,5,,,219289,28617601,42674820,134508942900,21835160,,,134602070481,
nfa_110_2.0_8.ba,10,111,adaptiveStep,5000,2,CCLS,111,111,112,10,6411,3,,,9154,11724322,19736036,521268137,14199466,,,566927961,
nfa_100_2.0_9.ba,10,101,adaptiveStep,5000,2,CCLS,101,101,102,10,6587,5,,,7446,11505480,20315537,434524466,15679839,,,482025322,
nfa_80_2.0_2.ba,8,81,adaptiveStep,5000,1,CCLS,81,81,82,8,6927,5,,,6927,9331447,16907591,196240679,15622178,,,238101895,
nfa_180_2.0_3.ba,13,181,adaptiveStep,5000,14,CCLS,181,181,182,13,7601,5,,,43041,18941554,33238371,8744458405,16630160,,,8813268490,
nfa_290_2.0_8.ba,17,291,,,,CCLS,291,291,292,17,,,,,,39264844,49936480,,,,,89201324,TO
nfa_110_2.0_4.ba,10,111,adaptiveStep,5000,2,CCLS,111,111,112,10,6393,3,,,9359,12010902,20665577,543065971,14337636,,,590080086,
nfa_210_2.0_0.ba,14,211,adaptiveStep,5000,36,CCLS,211,211,212,14,10676,5,,,132543,30570728,37661202,56849558748,19301385,,,56937092063,
nfa_50_2.0_9.ba,7,51,adaptiveStep,5000,0,CCLS,51,51,52,7,1390,3,,,1390,6885913,13475994,24486374,8985477,,,53833758,
nfa_110_2.0_5.ba,10,111,adaptiveStep,5000,2,CCLS,111,111,112,10,6229,3,,,8844,11820501,19990386,481235958,14144605,,,527191450,
nfa_240_2.0_3.ba,15,241,adaptiveStep,5000,68,CCLS,241,241,242,15,12525,9,,,353579,34282469,44007342,266401574423,22335849,,,266502200083,
nfa_230_2.0_3.ba,15,231,adaptiveStep,5000,50,CCLS,231,231,232,15,12029,5,,,208280,34802185,41627758,128514714668,22553368,,,128613697979,
nfa_260_2.0_2.ba,16,261,adaptiveStep,5000,90,CCLS,261,261,262,16,15721,4,,,499188,38747414,48296020,562023436430,25675440,,,562136155304,
nfa_270_2.0_4.ba,16,271,adaptiveStep,5000,112,CCLS,271,271,272,16,12238,12,,,723464,36154042,45955738,894595998404,30375358,,,894708483542,
nfa_270_2.0_0.ba,16,271,adaptiveStep,5000,109,CCLS,271,271,272,16,13105,10,,,700048,37681264,50224321,774480454338,23828266,,,774592188189,
nfa_250_2.0_6.ba,15,251,adaptiveStep,5000,79,CCLS,251,251,252,15,11392,7,,,421544,35181202,48051139,371401742162,21048631,,,371506023134,
nfa_280_2.0_0.ba,16,281,,,,CCLS,281,281,282,16,,,,,,42011366,56975755,,,,,98987121,TO
nfa_300_2.0_4.ba,17,301,,,,CCLS,301,301,302,17,,,,,,39266575,50842182,,,,,90108757,TO
nfa_250_2.0_4.ba,15,251,adaptiveStep,5000,86,CCLS,251,251,252,15,11674,7,,,473067,35204724,45502843,379954432871,21651709,,,380056792147,
nfa_290_2.0_3.ba,17,291,,,,CCLS,291,291,292,17,,,,,,38598624,51929012,,,,,90527636,TO
nfa_290_2.0_4.ba,17,291,,,,CCLS,291,291,292,17,,,,,,39561305,49775760,,,,,89337065,TO
nfa_300_2.0_7.ba,17,301,,,,CCLS,301,301,302,17,,,,,,37857463,50121130,,,,,87978593,TO
nfa_270_2.0_7.ba,16,271,adaptiveStep,5000,105,CCLS,271,271,272,16,15731,6,,,659707,36155010,46702280,706779368688,24412829,,,706886638807,
nfa_280_2.0_3.ba,16,281,adaptiveStep,5000,107,CCLS,281,281,282,16,14636,5,,,802520,40427357,48274293,836307567065,24190327,,,836420459042,
nfa_280_2.0_9.ba,16,281,adaptiveStep,5000,125,CCLS,281,281,282,16,12795,11,,,837652,38618596,47812606,990263346901,23964336,,,990373742439,
nfa_280_2.0_1.ba,16,281,,,,CCLS,281,281,282,16,,,,,,36689530,47657053,,,,,84346583,TO
nfa_300_2.0_8.ba,17,301,,,,CCLS,301,301,302,17,,,,,,37703701,52071766,,,,,89775467,TO
nfa_300_2.0_5.ba,17,301,,,,CCLS,301,301,302,17,,,,,,37834930,50581914,,,,,88416844,TO
