name,inputs,size,threshold,threshold_param,threshold_cross,index,size_trim,size_bisim,size_sim,sim_rels,size_sc1,size_sc1_min,size_sc2,size_sc2_min,max_inter,time_bisim,time_sim,time_sc1,time_sc1_min,time_sc2,time_sc2_min,time_total,cancel
nfa_50_2.0_6.ba,7,51,,,,,51,51,,,1457,4,,,,6861631,,23651995,8073662,,,38587288,
nfa_40_2.0_5.ba,6,41,,,,,41,41,,,548,4,,,,6004991,,13990733,6372092,,,26367816,
nfa_300_2.0_3.ba,17,301,,,,,301,301,,,,,,,,37951444,,,,,,37951444,TO
nfa_30_2.0_7.ba,5,31,,,,,31,31,,,197,1,,,,4678851,,10337402,5019721,,,20035974,
nfa_60_2.0_0.ba,7,61,,,,,61,61,,,3627,4,,,,7621602,,47702209,10654432,,,65978243,
nfa_220_2.0_3.ba,14,221,,,,,221,221,,,2175221,8,,,,30703137,,157744080331,573775361,,,158348558829,
nfa_290_2.0_0.ba,17,291,,,,,291,291,,,,,,,,41658353,,,,,,41658353,TO
nfa_80_2.0_7.ba,8,81,,,,,81,81,,,10442,4,,,,9110232,,129098482,15953793,,,154162507,
nfa_40_2.0_8.ba,6,41,,,,,41,41,,,640,1,,,,6094481,,15282493,6514861,,,27891835,
nfa_220_2.0_6.ba,14,221,,,,,221,221,,,2228769,8,,,,30264719,,317065637132,610381143,,,317706282994,
nfa_290_2.0_7.ba,17,291,,,,,291,291,,,,,,,,38695063,,,,,,38695063,TO
nfa_270_2.0_6.ba,16,271,,,,,271,271,,,,,,,,36411104,,,,,,36411104,TO
nfa_200_2.0_5.ba,14,201,,,,,201,201,,,1133478,6,,,,25660393,,63200983383,270405455,,,63497049231,
nfa_270_2.0_9.ba,16,271,,,,,271,271,,,,,,,,38733233,,,,,,38733233,TO
nfa_180_2.0_9.ba,13,181,,,,,181,181,,,593476,6,,,,17988052,,23746976472,154484708,,,23919449232,
nfa_130_2.0_1.ba,11,131,,,,,131,131,,,142820,4,,,,14063413,,3158833915,84028620,,,3256925948,
nfa_240_2.0_5.ba,15,241,,,,,241,241,,,3896260,7,,,,33120870,,462450049916,906994673,,,463390165459,
nfa_180_2.0_1.ba,13,181,,,,,181,181,,,636487,9,,,,18866482,,24097545433,170365630,,,24286777545,
nfa_230_2.0_1.ba,15,231,,,,,231,231,,,2804112,7,,,,28747148,,508609315361,861400032,,,509499462541,
nfa_140_2.0_0.ba,11,141,,,,,141,141,,,183195,6,,,,14264642,,3373329599,71583647,,,3459177888,
