name,inputs,size,threshold,threshold_param,threshold_cross,index,size_trim,size_bisim,size_sim,sim_rels,size_sc1,size_sc1_min,size_sc2,size_sc2_min,max_inter,time_bisim,time_sim,time_sc1,time_sc1_min,time_sc2,time_sc2_min,time_total,cancel
nfa_300_2.0_4.ba,17,301,,,,CCL,301,301,,,,,,,,35498831,,,,,,35498831,TO
nfa_250_2.0_4.ba,15,251,adaptiveStep,5000,76,CCL,251,251,,,12666,7,7,7,460397,30145755,,374005856943,,73565762,,374109568460,
nfa_290_2.0_3.ba,17,291,,,,CCL,291,291,,,,,,,,33111231,,,,,,33111231,TO
nfa_290_2.0_4.ba,17,291,,,,CCL,291,291,,,,,,,,34275123,,,,,,34275123,TO
nfa_270_2.0_7.ba,16,271,adaptiveStep,5000,100,CCL,271,271,,,14170,6,6,6,657014,30571544,,705331360926,,126187508,,705488119978,
nfa_300_2.0_7.ba,17,301,,,,CCL,301,301,,,,,,,,33621134,,,,,,33621134,TO
nfa_280_2.0_9.ba,16,281,adaptiveStep,5000,119,CCL,281,281,,,12251,11,11,11,847636,31605625,,899838782563,,432401602,,900302789790,
nfa_280_2.0_3.ba,16,281,adaptiveStep,5000,125,CCL,281,281,,,12234,5,5,5,791170,31007175,,860635743392,,150541210,,860817291777,
nfa_280_2.0_1.ba,16,281,adaptiveStep,5000,128,CCL,281,281,,,13342,10,10,10,886133,31783325,,989244482239,,368381039,,989644646603,
nfa_300_2.0_8.ba,17,301,,,,CCL,301,301,,,,,,,,33960527,,,,,,33960527,TO
nfa_300_2.0_5.ba,17,301,,,,CCL,301,301,,,,,,,,36322869,,,,,,36322869,TO
